time,x,y,yaw,target_x,target_y,lookahead,curvature,cross_track_error,heading_error,steering_cmd,speed_cmd,battery_voltage,mission_state
0.0,0.0,0.0,0.75545,0.22141,0.20448,0.3,0.01625,0.0,0.0,-0.01614,0.79187,7.4,LANE_FOLLOW
0.02,0.00136,0.00128,0.75533,0.25921,0.23757,0.31538,0.01625,0.0,-0.00012,-0.02891,0.79187,7.4,LANE_FOLLOW
0.04,0.00391,0.00368,0.75506,0.25921,0.23757,0.33182,0.01625,-0.0,-0.00039,-0.03657,0.79187,7.4,LANE_FOLLOW
0.06,0.00752,0.00708,0.75467,0.25921,0.23757,0.34633,0.01625,-0.0,-0.00078,-0.04117,0.79187,7.4,LANE_FOLLOW
0.08,0.01206,0.01135,0.75419,0.29741,0.27019,0.35913,0.01625,-1e-05,-0.00126,-0.0472,0.79187,7.4,LANE_FOLLOW
0.1,0.01743,0.0164,0.75352,0.29741,0.27019,0.37042,0.01625,-2e-05,-0.00193,-0.05083,0.79187,7.4,LANE_FOLLOW
0.12,0.02353,0.02212,0.75276,0.33609,0.30223,0.37716,0.03241,-6e-05,-0.00105,-0.05659,0.7838,7.4,LANE_FOLLOW
0.14,0.03027,0.02843,0.75179,0.33609,0.30223,0.38576,0.03241,-7e-05,-0.00202,-0.06005,0.7838,7.4,LANE_FOLLOW
0.16,0.03756,0.03524,0.75074,0.33609,0.30223,0.39335,0.03241,-9e-05,-0.00307,-0.06215,0.7838,7.4,LANE_FOLLOW
0.18,0.04535,0.04251,0.74962,0.33609,0.30223,0.40005,0.03241,-0.00012,-0.00419,-0.06342,0.7838,7.4,LANE_FOLLOW
0.2,0.05358,0.05017,0.74844,0.37535,0.33357,0.40596,0.03241,-0.00017,-0.00538,-0.06858,0.7838,7.4,LANE_FOLLOW
0.22,0.0622,0.05818,0.74699,0.41522,0.36412,0.40431,0.06669,-0.00028,-0.00358,-0.07612,0.76666,7.4,LANE_FOLLOW
0.24,0.07114,0.06646,0.74528,0.41522,0.36412,0.40851,0.06669,-0.00033,-0.00529,-0.08067,0.76666,7.4,LANE_FOLLOW
0.26,0.08036,0.07497,0.7435,0.41522,0.36412,0.41222,0.06669,-0.00039,-0.00707,-0.08343,0.76666,7.4,LANE_FOLLOW
0.28,0.08985,0.08369,0.74169,0.41522,0.36412,0.41548,0.06669,-0.00049,-0.00888,-0.08511,0.76666,7.4,LANE_FOLLOW
0.3,0.09956,0.09259,0.73983,0.45578,0.39375,0.41151,0.10095,-0.00068,-0.00547,-0.09147,0.74952,7.4,LANE_FOLLOW
0.32,0.10944,0.10161,0.73765,0.45578,0.39375,0.41366,0.10095,-0.00075,-0.00765,-0.09531,0.74952,7.4,LANE_FOLLOW
0.34,0.11949,0.11074,0.73544,0.45578,0.39375,0.41554,0.10095,-0.00086,-0.00986,-0.09766,0.74952,7.4,LANE_FOLLOW
0.36,0.12968,0.11996,0.73319,0.4971,0.42232,0.41044,0.13483,-0.00115,-0.00561,-0.10512,0.73259,7.4,LANE_FOLLOW
0.38,0.13997,0.12923,0.7306,0.4971,0.42232,0.41151,0.13483,-0.00123,-0.00821,-0.10964,0.73259,7.4,LANE_FOLLOW
0.4,0.15035,0.13853,0.72798,0.4971,0.42232,0.41245,0.13483,-0.00134,-0.01082,-0.1124,0.73259,7.4,LANE_FOLLOW
0.42,0.16082,0.14786,0.72534,0.4971,0.42232,0.41329,0.13483,-0.00149,-0.01346,-0.1141,0.73259,7.4,LANE_FOLLOW
0.44,0.17137,0.15722,0.72269,0.53928,0.44959,0.40614,0.17426,-0.00185,-0.00728,-0.12247,0.71287,7.4,LANE_FOLLOW
0.46,0.18196,0.16655,0.71962,0.53928,0.44959,0.40633,0.17426,-0.00195,-0.01035,-0.12754,0.71287,7.4,LANE_FOLLOW
0.48,0.19259,0.17587,0.71654,0.53928,0.44959,0.40649,0.17426,-0.0021,-0.01343,-0.13064,0.71287,7.4,LANE_FOLLOW
0.5,0.20326,0.18516,0.71345,0.53928,0.44959,0.40664,0.17426,-0.00229,-0.01652,-0.13256,0.71287,7.4,LANE_FOLLOW
0.52,0.21397,0.19443,0.71036,0.53928,0.44959,0.39898,0.2132,-0.00265,-0.00876,-0.13377,0.6934,7.4,LANE_FOLLOW
0.54,0.22468,0.20364,0.70727,0.53928,0.44959,0.39863,0.2132,-0.00278,-0.01185,-0.13457,0.6934,7.4,LANE_FOLLOW
0.56,0.23539,0.2128,0.70418,0.53928,0.44959,0.39833,0.2132,-0.00294,-0.01494,-0.13512,0.6934,7.4,LANE_FOLLOW
0.58,0.24612,0.22191,0.7011,0.58237,0.47541,0.39043,0.25132,-0.0034,-0.00572,-0.14591,0.67434,7.4,LANE_FOLLOW
0.6,0.25681,0.23094,0.69743,0.58237,0.47541,0.38975,0.25132,-0.00348,-0.00938,-0.15246,0.67434,7.4,LANE_FOLLOW
0.62,0.2675,0.23989,0.69378,0.58237,0.47541,0.38914,0.25132,-0.00361,-0.01303,-0.15647,0.67434,7.4,LANE_FOLLOW
0.64,0.27818,0.24877,0.69014,0.58237,0.47541,0.38861,0.25132,-0.00379,-0.01668,-0.15897,0.67434,7.4,LANE_FOLLOW
0.66,0.28885,0.25759,0.68651,0.62641,0.49956,0.37817,0.30116,-0.00425,-0.00526,-0.17236,0.64942,7.4,LANE_FOLLOW
0.68,0.29948,0.2663,0.68224,0.62641,0.49956,0.37717,0.30116,-0.00432,-0.00953,-0.18048,0.64942,7.4,LANE_FOLLOW
0.7,0.31007,0.2749,0.67799,0.62641,0.49956,0.37628,0.30116,-0.00445,-0.01378,-0.18545,0.64942,7.4,LANE_FOLLOW
0.72,0.32064,0.28342,0.67377,0.67145,0.5218,0.36495,0.35393,-0.00507,0.00011,-0.20097,0.62304,7.4,LANE_FOLLOW
0.74,0.33115,0.2918,0.6689,0.67145,0.5218,0.36364,0.35393,-0.00507,-0.00476,-0.21038,0.62304,7.4,LANE_FOLLOW
0.76,0.3416,0.30007,0.66406,0.67145,0.5218,0.36248,0.35393,-0.00513,-0.00959,-0.21612,0.62304,7.4,LANE_FOLLOW
0.78,0.35202,0.30822,0.65926,0.67145,0.5218,0.36147,0.35393,-0.00526,-0.01439,-0.21967,0.62304,7.4,LANE_FOLLOW
0.8,0.3624,0.31626,0.65448,0.67145,0.5218,0.35113,0.40111,-0.00586,0.00066,-0.22191,0.59944,7.4,LANE_FOLLOW
0.82,0.37272,0.32418,0.64975,0.67145,0.5218,0.34978,0.40111,-0.00585,-0.00407,-0.22337,0.59944,7.4,LANE_FOLLOW
0.84,0.38297,0.33197,0.64506,0.67145,0.5218,0.34859,0.40111,-0.0059,-0.00877,-0.22437,0.59944,7.4,LANE_FOLLOW
0.86,0.39318,0.33965,0.64039,0.67145,0.5218,0.34754,0.40111,-0.00602,-0.01343,-0.2251,0.59944,7.4,LANE_FOLLOW
0.88,0.40335,0.34723,0.63576,0.7175,0.54184,0.33563,0.45604,-0.00663,0.00475,-0.24351,0.57198,7.4,LANE_FOLLOW
0.9,0.41344,0.35468,0.63026,0.7175,0.54184,0.33417,0.45604,-0.00657,-0.00075,-0.25469,0.57198,7.4,LANE_FOLLOW
0.92,0.42346,0.36199,0.62481,0.7175,0.54184,0.33287,0.45604,-0.00658,-0.0062,-0.26154,0.57198,7.4,LANE_FOLLOW
0.94,0.43343,0.36918,0.6194,0.7175,0.54184,0.33174,0.45604,-0.00666,-0.01161,-0.26579,0.57198,7.4,LANE_FOLLOW
0.96,0.44336,0.37626,0.61403,0.76456,0.5594,0.31648,0.52729,-0.00733,0.00919,-0.2872,0.53636,7.4,LANE_FOLLOW
0.98,0.45319,0.38319,0.60781,0.76456,0.5594,0.31475,0.52729,-0.00722,0.00297,-0.30018,0.53636,7.4,LANE_FOLLOW
1.0,0.46293,0.38996,0.60166,0.76456,0.5594,0.31323,0.52729,-0.00718,-0.00318,-0.30812,0.53636,7.4,LANE_FOLLOW
1.02,0.47261,0.39661,0.59557,0.76456,0.5594,0.31189,0.52729,-0.00722,-0.00926,-0.31304,0.53636,7.4,LANE_FOLLOW
1.04,0.48222,0.40312,0.58954,0.76456,0.5594,0.3,0.60694,-0.00804,0.0155,-0.31615,0.49653,7.4,LANE_FOLLOW
1.06,0.49171,0.40947,0.5836,0.76456,0.5594,0.3,0.60694,-0.00786,0.00956,-0.31818,0.49653,7.4,LANE_FOLLOW
1.08,0.50109,0.41567,0.57775,0.76456,0.5594,0.3,0.60694,-0.00775,0.00371,-0.31958,0.49653,7.4,LANE_FOLLOW
1.1,0.51038,0.42172,0.57197,0.76456,0.5594,0.3,0.60694,-0.00771,-0.00207,-0.3206,0.49653,7.4,LANE_FOLLOW
1.12,0.51959,0.42765,0.56625,0.76456,0.5594,0.3,0.60694,-0.00774,-0.00779,-0.32141,0.49653,7.4,LANE_FOLLOW
1.14,0.52873,0.43346,0.56058,0.81256,0.57417,0.3,0.68408,-0.00842,0.02074,-0.34845,0.45796,7.4,LANE_FOLLOW
1.16,0.53774,0.43912,0.55386,0.81256,0.57417,0.3,0.68408,-0.0082,0.01401,-0.36486,0.45796,7.4,LANE_FOLLOW
1.18,0.54664,0.44462,0.54724,0.81256,0.57417,0.3,0.68408,-0.00805,0.00739,-0.37489,0.45796,7.4,LANE_FOLLOW
1.2,0.55544,0.44998,0.5407,0.81256,0.57417,0.3,0.68408,-0.00798,0.00085,-0.38111,0.45796,7.4,LANE_FOLLOW
1.22,0.56416,0.45522,0.53424,0.81256,0.57417,0.3,0.68408,-0.00797,-0.0056,-0.38504,0.45796,7.4,LANE_FOLLOW
1.24,0.57282,0.46034,0.52785,0.86142,0.58578,0.3,0.76533,-0.00863,0.02628,-0.41424,0.41734,7.4,LANE_FOLLOW
1.26,0.58133,0.4653,0.52049,0.86142,0.58578,0.3,0.76533,-0.00837,0.01892,-0.43194,0.41734,7.4,LANE_FOLLOW
1.28,0.58972,0.47011,0.51326,0.86142,0.58578,0.3,0.76533,-0.00818,0.01169,-0.44274,0.41734,7.4,LANE_FOLLOW
1.3,0.59802,0.47479,0.50613,0.86142,0.58578,0.3,0.76533,-0.00807,0.00456,-0.44942,0.41734,7.4,LANE_FOLLOW
1.32,0.60622,0.47933,0.4991,0.86142,0.58578,0.3,0.76533,-0.00803,-0.00247,-0.45363,0.41734,7.4,LANE_FOLLOW
1.34,0.61435,0.48377,0.49215,0.91096,0.59405,0.3,0.85812,-0.00883,0.03362,-0.48176,0.37094,7.4,LANE_FOLLOW
1.36,0.62232,0.48804,0.48439,0.91096,0.59405,0.3,0.85812,-0.00852,0.02586,-0.4988,0.37094,7.4,LANE_FOLLOW
1.38,0.63015,0.49216,0.47679,0.91096,0.59405,0.3,0.85812,-0.0083,0.01826,-0.50921,0.37094,7.4,LANE_FOLLOW
1.4,0.63787,0.49615,0.46933,0.91096,0.59405,0.3,0.85812,-0.00814,0.0108,-0.51562,0.37094,7.4,LANE_FOLLOW
1.42,0.64548,0.50001,0.46199,0.91096,0.59405,0.3,0.85812,-0.00804,0.00346,-0.51965,0.37094,7.4,LANE_FOLLOW
1.44,0.653,0.50375,0.45475,0.96096,0.59878,0.3,0.95767,-0.00918,0.04429,-0.54554,0.32117,7.4,LANE_FOLLOW
1.46,0.66034,0.50734,0.44691,0.96096,0.59878,0.3,0.95767,-0.00882,0.03644,-0.56122,0.32117,7.4,LANE_FOLLOW
1.48,0.66753,0.51078,0.43925,0.96096,0.59878,0.3,0.95767,-0.00853,0.02879,-0.57077,0.32117,7.4,LANE_FOLLOW
1.5,0.67457,0.51409,0.43176,0.96096,0.59878,0.3,0.95767,-0.00831,0.0213,-0.57665,0.32117,7.4,LANE_FOLLOW
1.52,0.68149,0.51728,0.42442,0.96096,0.59878,0.3,0.95767,-0.00815,0.01396,-0.58033,0.32117,7.4,LANE_FOLLOW
1.54,0.68831,0.52036,0.41721,0.96096,0.59878,0.3,0.95767,-0.00804,0.00675,-0.58268,0.32117,7.4,LANE_FOLLOW
1.56,0.69504,0.52335,0.41012,0.96096,0.59878,0.3,0.95767,-0.00799,-0.00034,-0.58425,0.32117,7.4,LANE_FOLLOW
1.58,0.70169,0.52624,0.40313,1.01116,0.59985,0.3,1.06124,-0.00909,0.04591,-0.60762,0.3,7.4,LANE_FOLLOW
1.6,0.70822,0.52902,0.3956,1.01116,0.59985,0.3,1.06124,-0.00876,0.03838,-0.62176,0.3,7.4,LANE_FOLLOW
1.62,0.71465,0.53171,0.3882,1.01116,0.59985,0.3,1.06124,-0.00849,0.03098,-0.63036,0.3,7.4,LANE_FOLLOW
1.64,0.721,0.5343,0.38091,1.01116,0.59985,0.3,1.06124,-0.00828,0.02369,-0.63565,0.3,7.4,LANE_FOLLOW
1.66,0.72727,0.53682,0.37373,1.01116,0.59985,0.3,1.06124,-0.00812,0.01651,-0.63895,0.3,7.4,LANE_FOLLOW
1.68,0.73348,0.53925,0.36664,1.01116,0.59985,0.3,1.06124,-0.00801,0.00942,-0.64105,0.3,7.4,LANE_FOLLOW
1.7,0.73963,0.54161,0.35963,1.01116,0.59985,0.3,1.06124,-0.00795,0.00241,-0.64245,0.3,7.4,LANE_FOLLOW
1.72,0.74573,0.54391,0.35269,1.06131,0.5972,0.3,1.17361,-0.00927,0.05415,-0.66335,0.3,7.4,LANE_FOLLOW
1.74,0.75179,0.54614,0.34525,1.06131,0.5972,0.3,1.17361,-0.00892,0.04671,-0.67599,0.3,7.4,LANE_FOLLOW
1.76,0.75782,0.5483,0.33787,1.06131,0.5972,0.3,1.17361,-0.00862,0.03933,-0.68368,0.3,7.4,LANE_FOLLOW
1.78,0.76382,0.55041,0.33055,1.06131,0.5972,0.3,1.17361,-0.00837,0.03201,-0.68841,0.3,7.4,LANE_FOLLOW
1.8,0.76979,0.55246,0.32326,1.06131,0.5972,0.3,1.17361,-0.00817,0.02472,-0.69136,0.3,7.4,LANE_FOLLOW
1.82,0.77574,0.55446,0.31602,1.06131,0.5972,0.3,1.17361,-0.00802,0.01748,-0.69324,0.3,7.4,LANE_FOLLOW
1.84,0.78168,0.5564,0.30881,1.06131,0.5972,0.3,1.17361,-0.00791,0.01027,-0.6945,0.3,7.4,LANE_FOLLOW
1.86,0.7876,0.55829,0.30163,1.06131,0.5972,0.3,1.17361,-0.00784,0.00309,-0.69537,0.3,7.4,LANE_FOLLOW
1.88,0.79351,0.56013,0.29448,1.11113,0.59081,0.3,1.27935,-0.00926,0.06116,-0.71368,0.3,7.4,LANE_FOLLOW
1.9,0.79941,0.56192,0.28687,1.11113,0.59081,0.3,1.27935,-0.00889,0.05355,-0.72476,0.3,7.4,LANE_FOLLOW
1.92,0.80531,0.56366,0.27928,1.11113,0.59081,0.3,1.27935,-0.00856,0.04596,-0.73152,0.3,7.4,LANE_FOLLOW
1.94,0.81121,0.56535,0.27171,1.11113,0.59081,0.3,1.27935,-0.00827,0.03839,-0.73568,0.3,7.4,LANE_FOLLOW
1.96,0.8171,0.56699,0.26415,1.11113,0.59081,0.3,1.27935,-0.00804,0.03083,-0.73828,0.3,7.4,LANE_FOLLOW
1.98,0.82299,0.56858,0.25661,1.11113,0.59081,0.3,1.27935,-0.00785,0.02329,-0.73996,0.3,7.4,LANE_FOLLOW
2.0,0.82888,0.57013,0.24908,1.11113,0.59081,0.3,1.27935,-0.00771,0.01576,-0.74109,0.3,7.4,LANE_FOLLOW
2.02,0.83477,0.57162,0.24156,1.11113,0.59081,0.3,1.27935,-0.00761,0.00824,-0.74189,0.3,7.4,LANE_FOLLOW
2.04,0.84066,0.57308,0.23405,1.16037,0.58097,0.3,1.35452,-0.00912,0.06867,-0.75633,0.3,7.4,LANE_FOLLOW
2.06,0.84656,0.57448,0.22617,1.16037,0.58097,0.3,1.35452,-0.0087,0.06079,-0.76509,0.3,7.4,LANE_FOLLOW
2.08,0.85246,0.57584,0.2183,1.16037,0.58097,0.3,1.35452,-0.00833,0.05292,-0.77045,0.3,7.4,LANE_FOLLOW
2.1,0.85837,0.57715,0.21043,1.16037,0.58097,0.3,1.35452,-0.00801,0.04505,-0.77377,0.3,7.4,LANE_FOLLOW
2.12,0.86427,0.57841,0.20257,1.16037,0.58097,0.3,1.35452,-0.00774,0.03719,-0.77588,0.3,7.4,LANE_FOLLOW
2.14,0.87019,0.57963,0.19471,1.16037,0.58097,0.3,1.35452,-0.00752,0.02933,-0.77726,0.3,7.4,LANE_FOLLOW
2.16,0.87611,0.58079,0.18686,1.16037,0.58097,0.3,1.35452,-0.00734,0.02148,-0.77821,0.3,7.4,LANE_FOLLOW
2.18,0.88203,0.58191,0.179,1.16037,0.58097,0.3,1.35452,-0.00721,0.01362,-0.7789,0.3,7.4,LANE_FOLLOW
2.2,0.88796,0.58299,0.17115,1.20887,0.56791,0.3,1.40874,-0.00885,0.07684,-0.78903,0.3,7.4,LANE_FOLLOW
2.22,0.8939,0.58401,0.16304,1.20887,0.56791,0.3,1.40874,-0.00839,0.06872,-0.79521,0.3,7.4,LANE_FOLLOW
2.24,0.89984,0.58499,0.15493,1.20887,0.56791,0.3,1.40874,-0.00798,0.06061,-0.79902,0.3,7.4,LANE_FOLLOW
2.26,0.90578,0.58592,0.14681,1.20887,0.56791,0.3,1.40874,-0.00761,0.0525,-0.80141,0.3,7.4,LANE_FOLLOW
2.28,0.91173,0.5868,0.1387,1.20887,0.56791,0.3,1.40874,-0.00729,0.04439,-0.80296,0.3,7.4,LANE_FOLLOW
2.3,0.91769,0.58763,0.13059,1.20887,0.56791,0.3,1.40874,-0.00703,0.03628,-0.804,0.3,7.4,LANE_FOLLOW
2.32,0.92365,0.58841,0.12248,1.20887,0.56791,0.3,1.40874,-0.00681,0.02816,-0.80475,0.3,7.4,LANE_FOLLOW
2.34,0.92962,0.58915,0.11436,1.20887,0.56791,0.3,1.40874,-0.00664,0.02005,-0.80533,0.3,7.4,LANE_FOLLOW
2.36,0.93559,0.58983,0.10625,1.20887,0.56791,0.3,1.40874,-0.00652,0.01193,-0.80581,0.3,7.4,LANE_FOLLOW
2.38,0.94156,0.59047,0.09813,1.25647,0.55189,0.3,1.44936,-0.0079,0.07677,-0.81153,0.3,7.4,LANE_FOLLOW
2.4,0.94754,0.59106,0.08986,1.25647,0.55189,0.3,1.44936,-0.00744,0.06851,-0.81507,0.3,7.4,LANE_FOLLOW
2.42,0.95352,0.5916,0.0816,1.25647,0.55189,0.3,1.44936,-0.00702,0.06024,-0.8173,0.3,7.4,LANE_FOLLOW
2.44,0.95951,0.59209,0.07333,1.25647,0.55189,0.3,1.44936,-0.00666,0.05197,-0.81875,0.3,7.4,LANE_FOLLOW
2.46,0.9655,0.59253,0.06506,1.25647,0.55189,0.3,1.44936,-0.00635,0.0437,-0.81973,0.3,7.4,LANE_FOLLOW
2.48,0.97149,0.59292,0.05678,1.25647,0.55189,0.3,1.44936,-0.00609,0.03543,-0.82044,0.3,7.4,LANE_FOLLOW
2.5,0.97748,0.59326,0.04851,1.25647,0.55189,0.3,1.44936,-0.00588,0.02715,-0.821,0.3,7.4,LANE_FOLLOW
2.52,0.98348,0.59355,0.04023,1.25647,0.55189,0.3,1.44936,-0.00571,0.01888,-0.82146,0.3,7.4,LANE_FOLLOW
2.54,0.98948,0.59379,0.03195,1.30309,0.53322,0.3,1.47374,-0.0072,0.0848,-0.82256,0.3,7.4,LANE_FOLLOW
2.56,0.99548,0.59398,0.02365,1.30309,0.53322,0.3,1.47374,-0.00669,0.0765,-0.82331,0.3,7.4,LANE_FOLLOW
2.58,1.00148,0.59412,0.01534,1.30309,0.53322,0.3,1.47374,-0.00623,0.06819,-0.82387,0.3,7.4,LANE_FOLLOW
2.6,1.00748,0.59422,0.00703,1.30309,0.53322,0.3,1.47374,-0.00582,0.05988,-0.82432,0.3,7.4,LANE_FOLLOW
2.62,1.01348,0.59426,-0.00128,1.30309,0.53322,0.3,1.47374,-0.00547,0.05157,-0.8247,0.3,7.4,LANE_FOLLOW
2.64,1.01948,0.59425,-0.00959,1.30309,0.53322,0.3,1.47374,-0.00516,0.04326,-0.82505,0.3,7.4,LANE_FOLLOW
2.66,1.02548,0.59419,-0.01791,1.30309,0.53322,0.3,1.47374,-0.0049,0.03494,-0.82538,0.3,7.4,LANE_FOLLOW
2.68,1.03148,0.59409,-0.02623,1.30309,0.53322,0.3,1.47374,-0.00469,0.02662,-0.82571,0.3,7.4,LANE_FOLLOW
2.7,1.03748,0.59393,-0.03455,1.3487,0.51217,0.3,1.45966,-0.00628,0.09304,-0.82233,0.3,7.4,LANE_FOLLOW
2.72,1.04348,0.59372,-0.04278,1.3487,0.51217,0.3,1.45966,-0.00572,0.08481,-0.8204,0.3,7.4,LANE_FOLLOW
2.74,1.04947,0.59346,-0.051,1.3487,0.51217,0.3,1.45966,-0.00521,0.07658,-0.81935,0.3,7.4,LANE_FOLLOW
2.76,1.05547,0.59316,-0.05923,1.3487,0.51217,0.3,1.45966,-0.00475,0.06835,-0.81882,0.3,7.4,LANE_FOLLOW
2.78,1.06146,0.5928,-0.06747,1.3487,0.51217,0.3,1.45966,-0.00434,0.06012,-0.81862,0.3,7.4,LANE_FOLLOW
2.8,1.06744,0.5924,-0.0757,1.3487,0.51217,0.3,1.45966,-0.00398,0.05188,-0.81861,0.3,7.4,LANE_FOLLOW
2.82,1.07343,0.59194,-0.08394,1.3487,0.51217,0.3,1.45966,-0.00367,0.04364,-0.81873,0.3,7.4,LANE_FOLLOW
2.84,1.07941,0.59144,-0.09219,1.3487,0.51217,0.3,1.45966,-0.00341,0.0354,-0.81893,0.3,7.4,LANE_FOLLOW
2.86,1.08538,0.59089,-0.10043,1.3487,0.51217,0.3,1.45966,-0.0032,0.02716,-0.81918,0.3,7.4,LANE_FOLLOW
2.88,1.09135,0.59029,-0.10868,1.39329,0.48905,0.3,1.39282,-0.00439,0.0885,-0.81141,0.3,7.4,LANE_FOLLOW
2.9,1.09732,0.58964,-0.11671,1.39329,0.48905,0.3,1.39282,-0.00386,0.08047,-0.80685,0.3,7.4,LANE_FOLLOW
2.92,1.10328,0.58894,-0.12475,1.39329,0.48905,0.3,1.39282,-0.00337,0.07243,-0.80422,0.3,7.4,LANE_FOLLOW
2.94,1.10923,0.58819,-0.13279,1.39329,0.48905,0.3,1.39282,-0.00294,0.06439,-0.80274,0.3,7.4,LANE_FOLLOW
2.96,1.11518,0.5874,-0.14083,1.39329,0.48905,0.3,1.39282,-0.00255,0.05635,-0.80197,0.3,7.4,LANE_FOLLOW
2.98,1.12112,0.58655,-0.14888,1.39329,0.48905,0.3,1.39282,-0.00222,0.04831,-0.80163,0.3,7.4,LANE_FOLLOW
3.0,1.12705,0.58566,-0.15693,1.39329,0.48905,0.3,1.39282,-0.00193,0.04026,-0.80155,0.3,7.4,LANE_FOLLOW
3.02,1.13298,0.58473,-0.16498,1.39329,0.48905,0.3,1.39282,-0.00168,0.03221,-0.80163,0.3,7.4,LANE_FOLLOW
3.04,1.1389,0.58374,-0.17303,1.43689,0.46411,0.3,1.30857,-0.00291,0.09008,-0.79014,0.3,7.4,LANE_FOLLOW
3.06,1.14481,0.58271,-0.18078,1.43689,0.46411,0.3,1.30857,-0.00237,0.08234,-0.78335,0.3,7.4,LANE_FOLLOW
3.08,1.15071,0.58163,-0.18852,1.43689,0.46411,0.3,1.30857,-0.00188,0.07459,-0.77937,0.3,7.4,LANE_FOLLOW
3.1,1.1566,0.58051,-0.19627,1.43689,0.46411,0.3,1.30857,-0.00143,0.06684,-0.77709,0.3,7.4,LANE_FOLLOW
3.12,1.16249,0.57934,-0.20403,1.43689,0.46411,0.3,1.30857,-0.00103,0.05909,-0.77583,0.3,7.4,LANE_FOLLOW
3.14,1.16836,0.57812,-0.21178,1.43689,0.46411,0.3,1.30857,-0.00068,0.05133,-0.77518,0.3,7.4,LANE_FOLLOW
3.16,1.17423,0.57686,-0.21954,1.43689,0.46411,0.3,1.30857,-0.00037,0.04358,-0.77492,0.3,7.4,LANE_FOLLOW
3.18,1.18009,0.57555,-0.2273,1.43689,0.46411,0.3,1.30857,-0.00011,0.03581,-0.77488,0.3,7.4,LANE_FOLLOW
3.2,1.18593,0.5742,-0.23506,1.47955,0.4376,0.3,1.22095,-0.00135,0.0895,-0.76032,0.3,7.4,LANE_FOLLOW
3.22,1.19177,0.5728,-0.24244,1.47955,0.4376,0.3,1.22095,-0.00082,0.08213,-0.75167,0.3,7.4,LANE_FOLLOW
3.24,1.19759,0.57136,-0.24982,1.47955,0.4376,0.3,1.22095,-0.00032,0.07475,-0.74658,0.3,7.4,LANE_FOLLOW
3.26,1.20341,0.56988,-0.2572,1.47955,0.4376,0.3,1.22095,0.00012,0.06737,-0.74363,0.3,7.4,LANE_FOLLOW
3.28,1.20921,0.56835,-0.26458,1.47955,0.4376,0.3,1.22095,0.00053,0.05999,-0.74195,0.3,7.4,LANE_FOLLOW
3.3,1.215,0.56678,-0.27197,1.47955,0.4376,0.3,1.22095,0.00089,0.0526,-0.74106,0.3,7.4,LANE_FOLLOW
3.32,1.22078,0.56517,-0.27935,1.47955,0.4376,0.3,1.22095,0.0012,0.04521,-0.74063,0.3,7.4,LANE_FOLLOW
3.34,1.22655,0.56352,-0.28675,1.47955,0.4376,0.3,1.22095,0.00147,0.03782,-0.7405,0.3,7.4,LANE_FOLLOW
3.36,1.2323,0.56182,-0.29414,1.47955,0.4376,0.3,1.22095,0.0017,0.03043,-0.74054,0.3,7.4,LANE_FOLLOW
3.38,1.23804,0.56008,-0.30154,1.52135,0.40974,0.3,1.1232,0.00075,0.0795,-0.72298,0.3,7.4,LANE_FOLLOW
3.4,1.24377,0.5583,-0.30847,1.52135,0.40974,0.3,1.1232,0.00122,0.07257,-0.71254,0.3,7.4,LANE_FOLLOW
3.42,1.24949,0.55648,-0.3154,1.52135,0.40974,0.3,1.1232,0.00166,0.06564,-0.70637,0.3,7.4,LANE_FOLLOW
3.44,1.25519,0.55462,-0.32234,1.52135,0.40974,0.3,1.1232,0.00205,0.0587,-0.70276,0.3,7.4,LANE_FOLLOW
3.46,1.26089,0.55271,-0.32928,1.52135,0.40974,0.3,1.1232,0.0024,0.05176,-0.70069,0.3,7.4,LANE_FOLLOW
3.48,1.26656,0.55077,-0.33622,1.52135,0.40974,0.3,1.1232,0.00272,0.04482,-0.69956,0.3,7.4,LANE_FOLLOW
3.5,1.27223,0.5488,-0.34317,1.52135,0.40974,0.3,1.1232,0.00298,0.03788,-0.69899,0.3,7.4,LANE_FOLLOW
3.52,1.27788,0.54678,-0.35012,1.52135,0.40974,0.3,1.1232,0.00321,0.03093,-0.69877,0.3,7.4,LANE_FOLLOW
3.54,1.28351,0.54472,-0.35707,1.56234,0.38071,0.3,1.02087,0.00224,0.07525,-0.67936,0.3,7.4,LANE_FOLLOW
3.56,1.28913,0.54262,-0.36351,1.56234,0.38071,0.3,1.02087,0.00269,0.06881,-0.6678,0.3,7.4,LANE_FOLLOW
3.58,1.29474,0.54049,-0.36996,1.56234,0.38071,0.3,1.02087,0.00311,0.06236,-0.66095,0.3,7.4,LANE_FOLLOW
3.6,1.30034,0.53832,-0.37641,1.56234,0.38071,0.3,1.02087,0.00348,0.05591,-0.65693,0.3,7.4,LANE_FOLLOW
3.62,1.30592,0.53611,-0.38286,1.56234,0.38071,0.3,1.02087,0.00381,0.04946,-0.65461,0.3,7.4,LANE_FOLLOW
3.64,1.31148,0.53387,-0.38932,1.56234,0.38071,0.3,1.02087,0.00411,0.043,-0.65332,0.3,7.4,LANE_FOLLOW
3.66,1.31703,0.53159,-0.39578,1.56234,0.38071,0.3,1.02087,0.00437,0.03654,-0.65265,0.3,7.4,LANE_FOLLOW
3.68,1.32257,0.52928,-0.40224,1.56234,0.38071,0.3,1.02087,0.00459,0.03008,-0.65235,0.3,7.4,LANE_FOLLOW
